global_id,parent_group,source_dataset,scene_id,candidate_split,query_id,event_id,candidate_index,start_row,start_col,goal_row,goal_col,distance_cells,angle_deg,radius_cells
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q024,obs_007886:q024:r10,24,191,128,191,248,120,0,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q024,obs_007886:q024:r20,24,191,128,191,248,120,0,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q019,obs_007886:q019:r00,19,191,128,151,59,80,210,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q019,obs_007886:q019:r10,19,191,128,151,59,80,210,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q019,obs_007886:q019:r20,19,191,128,151,59,80,210,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q029,obs_007886:q029:r00,29,191,128,251,24,120,150,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q029,obs_007886:q029:r10,29,191,128,251,24,120,150,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q029,obs_007886:q029:r20,29,191,128,251,24,120,150,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q030,obs_007886:q030:r00,30,191,128,191,8,120,180,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q030,obs_007886:q030:r10,30,191,128,191,8,120,180,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q030,obs_007886:q030:r20,30,191,128,191,8,120,180,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q010,obs_007886:q010:r00,10,191,128,156,148,40,300,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q010,obs_007886:q010:r10,10,191,128,156,148,40,300,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q010,obs_007886:q010:r20,10,191,128,156,148,40,300,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q031,obs_007886:q031:r00,31,191,128,131,24,120,210,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q031,obs_007886:q031:r10,31,191,128,131,24,120,210,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q031,obs_007886:q031:r20,31,191,128,131,24,120,210,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q012,obs_007886:q012:r00,12,191,128,191,208,80,0,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q012,obs_007886:q012:r10,12,191,128,191,208,80,0,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q012,obs_007886:q012:r20,12,191,128,191,208,80,0,20
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q002,obs_007886:q002:r00,2,191,128,226,148,40,60,0
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q002,obs_007886:q002:r10,2,191,128,226,148,40,60,10
obs_007886,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_007886:q002,obs_007886:q002:r20,2,191,128,226,148,40,60,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q001,obs_014292:q001:r00,1,191,128,211,163,40,30,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q001,obs_014292:q001:r10,1,191,128,211,163,40,30,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q001,obs_014292:q001:r20,1,191,128,211,163,40,30,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q006,obs_014292:q006:r00,6,191,128,191,88,40,180,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q006,obs_014292:q006:r10,6,191,128,191,88,40,180,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q006,obs_014292:q006:r20,6,191,128,191,88,40,180,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q030,obs_014292:q030:r00,30,191,128,191,8,120,180,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q030,obs_014292:q030:r10,30,191,128,191,8,120,180,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q030,obs_014292:q030:r20,30,191,128,191,8,120,180,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q024,obs_014292:q024:r00,24,191,128,191,248,120,0,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q024,obs_014292:q024:r10,24,191,128,191,248,120,0,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q024,obs_014292:q024:r20,24,191,128,191,248,120,0,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q004,obs_014292:q004:r00,4,191,128,226,108,40,120,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q004,obs_014292:q004:r10,4,191,128,226,108,40,120,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q004,obs_014292:q004:r20,4,191,128,226,108,40,120,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q025,obs_014292:q025:r00,25,191,128,251,232,120,30,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q025,obs_014292:q025:r10,25,191,128,251,232,120,30,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q025,obs_014292:q025:r20,25,191,128,251,232,120,30,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q018,obs_014292:q018:r00,18,191,128,191,48,80,180,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q018,obs_014292:q018:r10,18,191,128,191,48,80,180,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q018,obs_014292:q018:r20,18,191,128,191,48,80,180,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q002,obs_014292:q002:r00,2,191,128,226,148,40,60,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q002,obs_014292:q002:r10,2,191,128,226,148,40,60,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q002,obs_014292:q002:r20,2,191,128,226,148,40,60,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q029,obs_014292:q029:r00,29,191,128,251,24,120,150,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q029,obs_014292:q029:r10,29,191,128,251,24,120,150,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q029,obs_014292:q029:r20,29,191,128,251,24,120,150,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q017,obs_014292:q017:r00,17,191,128,231,59,80,150,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q017,obs_014292:q017:r10,17,191,128,231,59,80,150,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q017,obs_014292:q017:r20,17,191,128,231,59,80,150,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q013,obs_014292:q013:r00,13,191,128,231,197,80,30,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q013,obs_014292:q013:r10,13,191,128,231,197,80,30,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q013,obs_014292:q013:r20,13,191,128,231,197,80,30,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q007,obs_014292:q007:r00,7,191,128,171,93,40,210,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q007,obs_014292:q007:r10,7,191,128,171,93,40,210,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q007,obs_014292:q007:r20,7,191,128,171,93,40,210,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q031,obs_014292:q031:r00,31,191,128,131,24,120,210,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q031,obs_014292:q031:r10,31,191,128,131,24,120,210,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q031,obs_014292:q031:r20,31,191,128,131,24,120,210,20
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q003,obs_014292:q003:r00,3,191,128,231,128,40,90,0
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q003,obs_014292:q003:r10,3,191,128,231,128,40,90,10
obs_014292,3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,obs_014292:q003,obs_014292:q003:r20,3,191,128,231,128,40,90,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q004,obs_018388:q004:r00,4,191,128,226,108,40,120,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q004,obs_018388:q004:r10,4,191,128,226,108,40,120,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q004,obs_018388:q004:r20,4,191,128,226,108,40,120,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q018,obs_018388:q018:r00,18,191,128,191,48,80,180,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q018,obs_018388:q018:r10,18,191,128,191,48,80,180,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q018,obs_018388:q018:r20,18,191,128,191,48,80,180,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q019,obs_018388:q019:r00,19,191,128,151,59,80,210,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q019,obs_018388:q019:r10,19,191,128,151,59,80,210,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q019,obs_018388:q019:r20,19,191,128,151,59,80,210,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q006,obs_018388:q006:r00,6,191,128,191,88,40,180,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q006,obs_018388:q006:r10,6,191,128,191,88,40,180,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q006,obs_018388:q006:r20,6,191,128,191,88,40,180,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q007,obs_018388:q007:r00,7,191,128,171,93,40,210,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q007,obs_018388:q007:r10,7,191,128,171,93,40,210,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q007,obs_018388:q007:r20,7,191,128,171,93,40,210,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q017,obs_018388:q017:r00,17,191,128,231,59,80,150,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q017,obs_018388:q017:r10,17,191,128,231,59,80,150,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q017,obs_018388:q017:r20,17,191,128,231,59,80,150,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q031,obs_018388:q031:r00,31,191,128,131,24,120,210,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q031,obs_018388:q031:r10,31,191,128,131,24,120,210,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q031,obs_018388:q031:r20,31,191,128,131,24,120,210,20
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q005,obs_018388:q005:r00,5,191,128,211,93,40,150,0
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q005,obs_018388:q005:r10,5,191,128,211,93,40,150,10
obs_018388,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train,obs_018388:q005,obs_018388:q005:r20,5,191,128,211,93,40,150,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q029,obs_012012:q029:r00,29,191,128,251,24,120,150,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q029,obs_012012:q029:r10,29,191,128,251,24,120,150,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q029,obs_012012:q029:r20,29,191,128,251,24,120,150,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q020,obs_012012:q020:r00,20,191,128,122,88,80,240,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q020,obs_012012:q020:r10,20,191,128,122,88,80,240,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q020,obs_012012:q020:r20,20,191,128,122,88,80,240,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q006,obs_012012:q006:r00,6,191,128,191,88,40,180,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q006,obs_012012:q006:r10,6,191,128,191,88,40,180,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q006,obs_012012:q006:r20,6,191,128,191,88,40,180,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q017,obs_012012:q017:r00,17,191,128,231,59,80,150,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q017,obs_012012:q017:r10,17,191,128,231,59,80,150,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q017,obs_012012:q017:r20,17,191,128,231,59,80,150,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q030,obs_012012:q030:r00,30,191,128,191,8,120,180,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q030,obs_012012:q030:r10,30,191,128,191,8,120,180,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q030,obs_012012:q030:r20,30,191,128,191,8,120,180,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q005,obs_012012:q005:r00,5,191,128,211,93,40,150,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q005,obs_012012:q005:r10,5,191,128,211,93,40,150,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q005,obs_012012:q005:r20,5,191,128,211,93,40,150,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q019,obs_012012:q019:r00,19,191,128,151,59,80,210,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q019,obs_012012:q019:r10,19,191,128,151,59,80,210,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q019,obs_012012:q019:r20,19,191,128,151,59,80,210,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q031,obs_012012:q031:r00,31,191,128,131,24,120,210,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q031,obs_012012:q031:r10,31,191,128,131,24,120,210,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q031,obs_012012:q031:r20,31,191,128,131,24,120,210,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q018,obs_012012:q018:r00,18,191,128,191,48,80,180,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q018,obs_012012:q018:r10,18,191,128,191,48,80,180,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q018,obs_012012:q018:r20,18,191,128,191,48,80,180,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q007,obs_012012:q007:r00,7,191,128,171,93,40,210,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q007,obs_012012:q007:r10,7,191,128,171,93,40,210,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q007,obs_012012:q007:r20,7,191,128,171,93,40,210,20
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q032,obs_012012:q032:r00,32,191,128,87,68,120,240,0
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q032,obs_012012:q032:r10,32,191,128,87,68,120,240,10
obs_012012,3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train,obs_012012:q032,obs_012012:q032:r20,32,191,128,87,68,120,240,20
obs_023348,3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,3RScan,13124cc6-cec3-27a6-86dc-7f23b894c85c,train,obs_023348:q025,obs_023348:q025:r00,25,191,128,251,232,120,30,0
obs_023348,3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,3RScan,13124cc6-cec3-27a6-86dc-7f23b894c85c,train,obs_023348:q025,obs_023348:q025:r10,25,191,128,251,232,120,30,10
obs_023348,3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,3RScan,13124cc6-cec3-27a6-86dc-7f23b894c85c,train,obs_023348:q025,obs_023348:q025:r20,25,191,128,251,232,120,30,20
obs_023348,3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,3RScan,13124cc6-cec3-27a6-86dc-7f23b894c85c,train,obs_023348:q002,obs_023348:q002:r00,2,191,128,226,148,40,60,0
obs_023348,3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,3RScan,13124cc6-cec3-27a6-86dc-7f23b894c85c,train,obs_023348:q002,obs_023348:q002:r10,2,191,128,226,148,40,60,10
